time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type
2014-05-22T08:17:22.900Z,19.3785,-155.282,2.7,2.2,Ml,,46.8,0.00898315,0.07,hv,hv60698871,2014-05-22T18:32:02.184Z,"7km SW of Volcano, Hawaii",earthquake
2014-05-22T13:16:45.200Z,19.4078,-155.6355,3.7,0.8,Md,,151.2,0.00898315,0.02,hv,hv60699096,2014-05-22T19:23:16.167Z,"24km ESE of Honaunau-Napoopoo, Hawaii",earthquake
2014-05-23T00:43:25.700Z,19.4057,-155.2873,2.4,1.7,Md,,86.4,0.00898315,0.17,hv,hv60699491,2014-05-23T00:46:27.932Z,"5km WSW of Volcano, Hawaii",earthquake
2014-05-23T01:19:32.600Z,19.4043,-155.2797,1.7,1.7,Md,,50.4,0.00898315,0.12,hv,hv60699511,2014-05-23T01:22:47.281Z,"5km SW of Volcano, Hawaii",earthquake
2014-05-23T03:23:11.400Z,19.4033,-155.2828,1.9,1.9,Md,,54,0.00898315,0.13,hv,hv60699581,2014-05-23T03:26:11.326Z,"5km WSW of Volcano, Hawaii",earthquake
2014-05-23T05:35:43.100Z,19.2837,-155.4787,0,2,Ml,,54,0.03593261,0.28,hv,hv60699716,2014-05-23T05:41:31.556Z,"8km N of Pahala, Hawaii",earthquake
2014-05-23T10:11:05.900Z,19.3858,-155.2848,2.1,2,Md,,46.8,0,0.11,hv,hv60699811,2014-05-23T10:14:17.375Z,"7km SW of Volcano, Hawaii",earthquake
2014-05-23T10:37:28.400Z,19.4445,-155.2647,8.8,1.9,Ml,,226.8,0.01796631,0.33,hv,hv60699841,2014-05-23T18:41:15.113Z,"3km WNW of Volcano, Hawaii",earthquake
2014-05-24T13:36:27.700Z,19.4235,-155.315,6.2,2,Ml,,39.6,0.01796631,0.28,hv,hv60700516,2014-05-24T13:42:14.295Z,"8km W of Volcano, Hawaii",earthquake
2014-05-24T17:47:15.400Z,19.412,-155.2848,1.1,2.1,Ml,,118.8,0,0.15,hv,hv60700611,2014-05-24T17:53:02.621Z,"5km WSW of Volcano, Hawaii",earthquake
2014-05-24T22:25:58.100Z,19.4078,-155.2415,3.4,2.2,Ml,,75.6,0.00898315,0.2,hv,hv60700761,2014-05-24T22:31:44.347Z,"2km S of Volcano, Hawaii",earthquake
2014-05-25T15:32:57.500Z,19.4763,-155.91,7.6,2.9,Ml,,158.4,0.00898315,0.3,hv,hv60701126,2014-08-23T08:36:47.000Z,"2km SSE of Captain Cook, Hawaii",earthquake
2014-05-25T15:53:57.800Z,19.3277,-155.1377,6.2,2.1,Ml,,180,0.04491576,0.21,hv,hv60701146,2014-05-25T15:59:43.500Z,"15km SE of Volcano, Hawaii",earthquake
2014-05-26T00:01:19.400Z,19.3842,-155.5112,7.4,1.8,Md,,39.6,0.05389892,0.14,hv,hv60701401,2014-05-26T00:04:37.795Z,"20km N of Pahala, Hawaii",earthquake
2014-05-26T00:28:51.300Z,19.4847,-155.4542,1.5,2.5,Ml,,46.8,0.04491576,0.33,hv,hv60701431,2014-08-23T08:36:49.000Z,"23km WNW of Volcano, Hawaii",earthquake
2014-05-26T00:50:13.600Z,19.3705,-155.2875,1.9,2,ml,,57.59999539,0.01796631,0.15,hv,hv60701436,2014-05-26T00:55:59.000Z,"8km SW of Volcano, Hawaii",earthquake
2014-05-26T01:33:55.700Z,19.227,-155.3295,27,2.2,Ml,,162,0.06288207,0.18,hv,hv60701471,2014-05-26T09:36:22.724Z,"16km E of Pahala, Hawaii",earthquake
2014-05-26T17:16:06.600Z,19.3877,-155.275,2.9,2.1,ml,,53.99999568,0.008983153,0.2,hv,hv60701806,2014-05-26T17:21:52.000Z,"6km SW of Volcano, Hawaii",earthquake
2014-05-26T18:56:36.600Z,19.4218,-155.6273,3.8,1.9,Ml,,144,0.01796631,0.07,hv,hv60701886,2014-06-01T20:21:24.114Z,"25km E of Honaunau-Napoopoo, Hawaii",earthquake
2014-05-26T21:23:12.100Z,19.311,-155.2545,1,2.4,Ml,,97.2,0.04491576,0.24,hv,hv60701956,2014-05-27T05:25:46.767Z,"13km S of Volcano, Hawaii",earthquake
2014-05-27T03:33:39.300Z,19.3635,-155.3068,2.2,0.6,Md,,201.6,0.02694946,0.16,hv,hv60702376,2014-06-02T16:28:07.056Z,"10km SW of Volcano, Hawaii",earthquake
2014-05-27T17:22:11.100Z,19.2063,-155.4622,0.1,1.8,Md,,104.4,0.05389892,0.26,hv,hv60702816,2014-05-27T17:25:40.677Z,"1km E of Pahala, Hawaii",earthquake
2014-05-27T22:12:52.000Z,19.4202,-155.6247,4,1.6,Md,,140.4,0.01796631,0.06,hv,hv60703026,2014-05-31T17:22:30.730Z,"25km E of Honaunau-Napoopoo, Hawaii",earthquake
2014-05-28T11:03:21.500Z,19.403,-155.6362,3.9,0.8,Md,,147.6,0.00898315,0.05,hv,hv60703381,2014-06-01T20:28:29.867Z,"24km ESE of Honaunau-Napoopoo, Hawaii",earthquake
2014-05-28T12:08:36.300Z,19.4067,-155.2657,1.3,2.3,Ml,,32.4,0.00898315,0.15,hv,hv60703391,2014-05-28T12:14:23.515Z,"3km SW of Volcano, Hawaii",earthquake
2014-05-29T02:46:26.800Z,19.3922,-155.273,1.7,2.2,Ml,,43.2,0,0.33,hv,hv60703766,2014-05-29T02:52:17.521Z,"5km SW of Volcano, Hawaii",earthquake
2014-05-29T06:03:32.400Z,19.2862,-155.3868,2.8,2.2,Ml,,100.8,0.04491576,0.1,hv,hv60703906,2014-05-31T07:27:36.827Z,"13km NE of Pahala, Hawaii",earthquake
2014-05-29T13:40:09.300Z,19.3885,-155.2452,3.4,1.8,Ml,,79.2,0.01796631,0.14,hv,hv60704021,2014-05-29T13:45:52.576Z,"4km S of Volcano, Hawaii",earthquake
2014-05-29T20:22:08.600Z,19.3605,-155.3047,3.1,0.8,Md,,68.4,0.02694946,0.09,hv,hv60704161,2014-06-02T16:19:56.129Z,"10km SW of Volcano, Hawaii",earthquake
2014-05-30T03:10:53.500Z,19.4042,-155.2655,1.4,2.4,Ml,,39.6,0.00898315,0.06,hv,hv60704336,2014-06-03T16:44:55.490Z,"4km SW of Volcano, Hawaii",earthquake
2014-05-30T06:35:47.200Z,19.4857,-155.667,10.3,2.2,Ml,,50.4,0.03593261,0.13,hv,hv60704421,2014-06-01T07:27:36.368Z,"21km E of Honaunau-Napoopoo, Hawaii",earthquake
2014-05-30T11:49:36.800Z,19.401,-155.2667,1.9,1.8,Ml,,57.6,0.00898315,0.14,hv,hv60704531,2014-05-30T11:55:23.755Z,"4km SW of Volcano, Hawaii",earthquake
2014-05-30T13:19:51.600Z,19.4035,-155.2658,1.2,1.9,Md,,57.6,0.00898315,0.1,hv,hv60704561,2014-05-30T13:23:04.691Z,"4km SW of Volcano, Hawaii",earthquake
2014-05-30T16:47:56.100Z,19.4262,-156.1997,16.1,2.2,Md,,259.2,0.26949459,0.35,hv,hv60704626,2014-05-30T16:51:17.992Z,"29km WSW of Kahaluu-Keauhou, Hawaii",earthquake
2014-05-30T18:32:45.700Z,19.3587,-155.1333,6.3,2,Ml,,111.6,0.00898315,0.21,hv,hv60704636,2014-05-30T18:38:29.942Z,"13km SE of Volcano, Hawaii",earthquake
2014-05-30T21:43:50.700Z,19.4308,-155.242,1.2,2.4,Ml,,255.6,0.01796631,0.24,hv,hv60704746,2014-05-30T21:49:41.289Z,"0km W of Volcano, Hawaii",earthquake
2014-05-31T00:24:33.700Z,19.3177,-155.2,2.4,1.8,Md,,97.2,0.04491576,0.25,hv,hv60704811,2014-05-31T00:28:05.072Z,"13km SSE of Volcano, Hawaii",earthquake
2014-05-31T01:47:53.400Z,19.7052,-155.2767,36.5,1.9,Md,,108,0.18864621,0.19,hv,hv60704821,2014-05-31T01:51:14.314Z,"19km W of Hilo, Hawaii",earthquake
2014-05-31T09:12:43.500Z,19.5403,-155.6787,11.8,1.2,Md,,115.2,0.03593261,0.06,hv,hv60704931,2014-06-03T21:05:06.823Z,"21km ENE of Honaunau-Napoopoo, Hawaii",earthquake
2014-05-31T13:37:43.300Z,19.4255,-155.4037,3.1,2.4,Ml,,32.4,0.07186522,0.28,hv,hv60704991,2014-05-31T13:43:30.323Z,"17km W of Volcano, Hawaii",earthquake
2014-05-31T15:57:47.300Z,19.8363,-155.6,35.2,1.8,Md,,172.8,0.05389892,0.09,hv,hv60705046,2014-06-03T20:47:48.813Z,"21km SSE of Waimea, Hawaii",earthquake
2014-05-31T21:10:54.100Z,19.3415,-155.3018,4.7,0.6,Md,,104.4,0.00898315,0.16,hv,hv60705146,2014-06-02T17:08:46.619Z,"11km SW of Volcano, Hawaii",earthquake
2014-06-01T01:59:58.400Z,19.2082,-155.4995,0,2.5,Ml,,68.4,0.03593261,0.25,hv,hv60705246,2014-08-26T01:21:08.000Z,"2km W of Pahala, Hawaii",earthquake
2014-06-01T03:08:42.800Z,19.3177,-155.1555,5.5,2,Ml,,100.8,0.03593261,0.2,hv,hv60705251,2014-06-01T03:14:32.039Z,"15km SE of Volcano, Hawaii",earthquake
2014-06-01T03:45:11.900Z,19.397,-155.275,2.4,2.4,Ml,,39.6,0,0.18,hv,hv60705266,2014-06-01T03:50:56.126Z,"5km SW of Volcano, Hawaii",earthquake
2014-06-01T03:45:31.900Z,19.3927,-155.2768,2.4,2.4,Ml,,39.6,0,0.23,hv,hv60705271,2014-06-01T03:51:22.216Z,"5km SW of Volcano, Hawaii",earthquake
2014-06-01T04:12:12.500Z,19.1443,-155.4398,40.6,2.2,Md,,234,0.02694946,0.13,hv,hv60705291,2014-06-01T04:15:24.997Z,"7km SSE of Pahala, Hawaii",earthquake
2014-06-01T05:21:18.000Z,19.3275,-155.1687,2.6,1.7,Ml,,90,0.05389892,0.29,hv,hv60705321,2014-06-01T05:27:02.989Z,"13km SSE of Volcano, Hawaii",earthquake
2014-06-01T07:50:20.000Z,19.1553,-156.1762,21.5,1.9,Md,,280.8,0.3054272,0.11,hv,hv60705376,2014-06-01T20:05:07.267Z,"44km WNW of Hawaiian Ocean View, Hawaii",earthquake
2014-06-01T08:03:59.200Z,19.4033,-155.2678,1.4,1.9,Ml,,39.6,0.00898315,0.04,hv,hv60705381,2014-06-01T19:53:24.961Z,"4km SW of Volcano, Hawaii",earthquake
2014-06-01T22:55:14.000Z,19.4433,-155.2247,30.7,1.9,Md,,50.4,0.02694946,0.11,hv,hv60705551,2014-06-04T02:57:16.337Z,"1km NE of Volcano, Hawaii",earthquake
2014-06-01T23:50:21.300Z,19.3865,-155.2788,2.6,2.2,Ml,,61.2,0,0.09,hv,hv60705581,2014-06-05T21:59:41.355Z,"6km SW of Volcano, Hawaii",earthquake
2014-06-02T01:48:13.400Z,19.2428,-155.5213,10.5,3.1,Ml,,57.6,0.01796631,0.12,hv,hv60705611,2014-08-26T01:21:09.000Z,"6km NW of Pahala, Hawaii",earthquake
2014-06-02T03:49:51.200Z,19.8027,-155.7317,35.8,1.9,Md,,169.2,0.08983153,0.07,hv,hv60705631,2014-06-05T22:13:58.000Z,"16km SSE of Waikoloa, Hawaii",earthquake
2014-06-02T04:59:32.100Z,19.509,-155.7083,10.1,1,Md,,97.2,0.00898315,0.09,hv,hv60705656,2014-06-03T20:59:31.203Z,"17km ENE of Honaunau-Napoopoo, Hawaii",earthquake
2014-06-02T06:35:16.600Z,19.477,-155.587,3.6,0.7,Md,,140.4,0.00898315,0.11,hv,hv60705691,2014-06-02T08:03:58.619Z,"29km E of Honaunau-Napoopoo, Hawaii",earthquake
2014-06-02T12:16:14.400Z,19.389,-155.2772,2.9,3.1,Ml,,43.2,0.00898315,0.09,hv,hv60705846,2014-08-26T01:21:10.000Z,"6km SW of Volcano, Hawaii",earthquake
2014-06-03T00:59:35.000Z,19.3827,-155.2418,2.3,0.5,Md,,86.4,0.00898315,0.03,hv,hv60706386,2014-06-03T15:42:09.316Z,"5km S of Volcano, Hawaii",earthquake
2014-06-03T08:18:51.200Z,19.4177,-155.4768,10.4,2.1,Ml,,32.4,0.04491576,0.11,hv,hv60706676,2014-06-03T22:00:33.176Z,"23km N of Pahala, Hawaii",earthquake
2014-06-03T12:08:34.800Z,19.4795,-155.5797,3,0.6,Md,,151.2,0.00898315,0.08,hv,hv60706756,2014-06-03T15:02:18.780Z,"30km E of Honaunau-Napoopoo, Hawaii",earthquake
2014-06-03T17:30:47.400Z,19.4528,-155.7118,14.1,1.1,Md,,151.2,0.05389892,0.08,hv,hv60706876,2014-06-03T21:10:47.542Z,"16km E of Honaunau-Napoopoo, Hawaii",earthquake
2014-06-03T17:50:02.800Z,19.5677,-155.4583,43.6,1.8,Md,,212.4,0.04491576,0.19,hv,hv60706886,2014-06-03T20:34:06.355Z,"27km WNW of Volcano, Hawaii",earthquake
2014-06-04T02:40:39.300Z,19.1085,-155.4092,39.5,1.8,Md,,248.4,0.07186522,0.08,hv,hv60707161,2014-06-04T19:17:45.251Z,"13km SE of Pahala, Hawaii",earthquake
2014-06-04T04:11:21.300Z,19.837,-155.605,26,1.8,Md,,108,0.20661252,0.14,hv,hv60707181,2014-06-05T21:24:01.432Z,"Hawaii region, Hawaii",earthquake
2014-06-04T04:22:47.200Z,19.4732,-155.6028,3.1,0.6,Md,,90,0.00898315,0.05,hv,hv60707191,2014-06-04T17:39:37.207Z,"27km E of Honaunau-Napoopoo, Hawaii",earthquake
2014-06-04T05:31:30.100Z,19.4352,-155.2677,3.6,1.7,Md,,273.6,0.00898315,0.29,hv,hv60707216,2014-06-04T05:34:40.147Z,"3km W of Volcano, Hawaii",earthquake
2014-06-04T09:38:21.600Z,19.1192,-155.4372,38.3,1.7,Md,,248.4,0.04491576,0.11,hv,hv60707326,2014-06-04T18:59:22.057Z,"10km SSE of Pahala, Hawaii",earthquake
2014-06-04T09:47:12.600Z,19.096,-155.4643,41,1.8,Md,,190.8,0.06288207,0.05,hv,hv60707331,2014-06-04T19:04:27.702Z,"12km S of Pahala, Hawaii",earthquake
2014-06-04T09:53:16.100Z,19.109,-155.535,46.2,2.5,Ml,,154.8,0.02694946,0.1,hv,hv60707346,2014-08-30T17:02:54.000Z,"12km SSW of Pahala, Hawaii",earthquake
2014-06-04T09:55:38.300Z,19.1212,-155.4647,36.3,2.7,Md,,180,0.03593261,0.12,hv,hv60707351,2014-08-30T17:02:54.000Z,"9km S of Pahala, Hawaii",earthquake
2014-06-04T10:00:31.000Z,19.0897,-155.4588,37.6,1.9,Md,,183.6,0.06288207,0.14,hv,hv60707356,2014-06-04T19:14:18.618Z,"12km S of Pahala, Hawaii",earthquake
2014-06-04T14:35:09.200Z,19.0953,-155.4368,39.4,1.8,Md,,194.4,0.06288207,0.12,hv,hv60707426,2014-06-04T19:22:20.831Z,"12km SSE of Pahala, Hawaii",earthquake
2014-06-04T14:40:11.000Z,19.1297,-155.4172,39.6,1.8,Md,,241.2,0.05389892,0.08,hv,hv60707436,2014-06-04T19:38:08.594Z,"10km SE of Pahala, Hawaii",earthquake
2014-06-04T21:57:43.600Z,19.3733,-155.2817,2.9,2.1,Ml,,54,0.00898315,0.06,hv,hv60707631,2014-06-05T20:53:58.161Z,"7km SW of Volcano, Hawaii",earthquake
2014-06-05T00:15:46.700Z,19.677,-155.8243,15.8,1.5,Md,,172.8,0.00898315,0.14,hv,hv60707721,2014-06-05T18:54:14.950Z,"Hawaii region, Hawaii",earthquake
2014-06-05T02:37:26.200Z,19.4132,-155.3195,4.7,1.9,Ml,,111.6,0.01796631,0.08,hv,hv60707811,2014-06-06T20:43:14.483Z,"8km WSW of Volcano, Hawaii",earthquake
2014-06-05T09:58:22.400Z,19.1373,-155.5258,33.8,1.8,Md,,147.6,0.06288207,0.1,hv,hv60707961,2014-06-05T21:10:14.924Z,"8km SSW of Pahala, Hawaii",earthquake
2014-06-05T17:45:08.800Z,19.7382,-155.8495,15,1.6,Md,,273.6,0.05389892,0.11,hv,hv60708086,2014-06-05T21:32:42.340Z,"13km E of Kalaoa, Hawaii",earthquake
2014-06-05T18:09:56.400Z,19.7615,-156.0837,14.3,2.2,Ml,,309.6,0.12576414,0.16,hv,hv60708091,2014-06-05T21:42:24.440Z,"11km WNW of Kalaoa, Hawaii",earthquake
2014-06-06T10:06:46.000Z,19.5662,-155.943,11.5,1.7,Md,,154.8,0.05389892,0.33,hv,hv60708451,2014-06-06T10:10:12.939Z,"2km ESE of Kahaluu-Keauhou, Hawaii",earthquake
2014-06-06T11:54:10.500Z,19.4003,-155.623,3.1,0.7,Md,,122.4,0.00898315,0.12,hv,hv60708471,2014-06-11T20:25:08.045Z,"26km ESE of Honaunau-Napoopoo, Hawaii",earthquake
2014-06-06T13:15:13.900Z,19.3825,-155.2823,2.3,0.4,Md,,86.4,0,0.07,hv,hv60708501,2014-06-06T21:02:06.569Z,"7km SW of Volcano, Hawaii",earthquake
2014-06-06T13:29:40.900Z,19.4073,-155.6363,3.8,0.8,Md,,151.2,0.00898315,0.07,hv,hv60708526,2014-06-06T20:29:27.919Z,"Hawaii region, Hawaii",earthquake
2014-06-06T16:33:36.500Z,19.379,-155.254,2.2,1.7,Ml,,295.2,0.01796631,0.35,hv,hv60708571,2014-06-06T16:39:22.206Z,"5km SSW of Volcano, Hawaii",earthquake
2014-06-06T18:30:08.800Z,19.3305,-155.121,7.7,1.3,Md,,144,0.03593261,0.09,hv,hv60708616,2014-06-06T20:14:11.202Z,"16km SE of Volcano, Hawaii",earthquake
2014-06-06T19:15:06.400Z,19.4013,-155.2725,1.2,2.2,Ml,,50.4,0.00898315,0.3,hv,hv60708626,2014-06-07T02:56:06.284Z,"4km SW of Volcano, Hawaii",earthquake
2014-06-06T20:27:16.100Z,19.3412,-155.0687,9.9,1.1,Md,,176.4,0.05389892,0.07,hv,hv60708661,2014-06-06T23:03:30.243Z,"18km S of Fern Acres, Hawaii",earthquake
2014-06-07T02:10:40.200Z,19.59,-155.8377,13.6,1.7,Md,,68.4,0.05389892,0.27,hv,hv60708831,2014-06-07T02:13:56.528Z,"11km ENE of Honalo, Hawaii",earthquake
2014-06-07T02:43:28.400Z,19.4365,-155.2712,1.3,1.9,Md,,129.6,0.00898315,0.14,hv,hv60708861,2014-06-07T10:46:10.892Z,"3km W of Volcano, Hawaii",earthquake
2014-06-07T03:25:36.100Z,19.3717,-155.6705,26.9,1.5,Md,,82.8,0.01796631,0.17,hv,hv60708881,2014-06-12T18:33:24.092Z,"22km ESE of Honaunau-Napoopoo, Hawaii",earthquake
2014-06-07T05:48:12.200Z,19.4138,-155.636,3.6,0.7,Md,,151.2,0.01796631,0.05,hv,hv60709001,2014-06-11T18:22:49.193Z,"24km E of Honaunau-Napoopoo, Hawaii",earthquake
2014-06-07T06:52:41.300Z,19.3797,-155.2803,2.1,2.3,Ml,,75.6,0.00898315,0.09,hv,hv60709011,2014-06-12T02:24:55.086Z,"7km SW of Volcano, Hawaii",earthquake
2014-06-07T07:05:13.900Z,19.3793,-155.282,2.3,2,Ml,,46.8,0.00898315,0.07,hv,hv60709021,2014-06-12T01:48:55.855Z,"7km SW of Volcano, Hawaii",earthquake
2014-06-07T13:54:07.500Z,19.4067,-155.2938,3.2,0.7,Md,,97.2,0.00898315,0.04,hv,hv60709196,2014-06-12T19:03:43.947Z,"6km WSW of Volcano, Hawaii",earthquake
2014-06-07T14:44:05.600Z,19.4045,-155.2802,1.4,1.6,Ml,,39.6,0.00898315,0.07,hv,hv60709221,2014-06-12T01:28:03.568Z,"5km WSW of Volcano, Hawaii",earthquake
2014-06-07T15:32:12.900Z,19.4245,-155.2733,1.4,2.1,Ml,,64.8,0,0.07,hv,hv60709241,2014-06-12T01:16:47.225Z,"3km W of Volcano, Hawaii",earthquake
2014-06-07T16:27:32.000Z,19.4315,-155.2757,1.4,2.4,Ml,,115.2,0.00898315,0.14,hv,hv60709301,2014-06-07T16:33:21.883Z,"3km W of Volcano, Hawaii",earthquake
2014-06-07T17:15:50.200Z,19.3915,-155.2498,1.8,0.4,Md,,93.6,0.01796631,0.04,hv,hv60709316,2014-06-07T17:42:28.364Z,"4km SSW of Volcano, Hawaii",earthquake
2014-06-07T17:15:58.300Z,19.3932,-155.2497,2.7,2.3,Ml,,54,0.01796631,0.06,hv,hv60709321,2014-06-10T02:37:16.216Z,"4km SSW of Volcano, Hawaii",earthquake
2014-06-07T19:42:54.700Z,19.404,-155.2893,3,1.7,Ml,,39.6,0.00898315,0.05,hv,hv60709361,2014-06-12T00:46:03.658Z,"6km WSW of Volcano, Hawaii",earthquake
2014-06-07T19:55:49.600Z,19.4182,-155.2785,1.3,2.2,ml,,50.39999597,0.008983153,0.07,hv,hv60709366,2014-06-10T01:29:53.000Z,"4km WSW of Volcano, Hawaii",earthquake
2014-06-07T21:17:03.700Z,19.4247,-155.2748,0.5,2.5,Ml,,68.4,0,0.33,hv,hv60709416,2014-06-08T05:21:59.666Z,"3km W of Volcano, Hawaii",earthquake
2014-06-07T21:40:16.900Z,19.4003,-155.2785,5.6,1.7,Ml,,54,0.00898315,0.2,hv,hv60709436,2014-06-07T21:46:01.257Z,"5km SW of Volcano, Hawaii",earthquake
2014-06-08T02:17:35.200Z,19.405,-155.3048,3.8,1.8,Ml,,64.8,0.00898315,0.07,hv,hv60709561,2014-06-12T00:24:41.284Z,"7km WSW of Volcano, Hawaii",earthquake
2014-06-08T03:04:27.200Z,19.1935,-155.6703,11.1,1.5,Md,,144,0.07186522,0.12,hv,hv60709576,2014-06-11T23:54:42.970Z,"17km NE of Hawaiian Ocean View, Hawaii",earthquake
2014-06-08T05:31:17.300Z,19.4047,-155.6292,3.3,0.7,Md,,111.6,0,0.1,hv,hv60709606,2014-06-11T20:38:29.581Z,"25km ESE of Honaunau-Napoopoo, Hawaii",earthquake
2014-06-08T11:26:05.200Z,19.3345,-155.2218,7.4,1.4,Md,,64.8,0.03593261,0.09,hv,hv60709696,2014-06-11T23:28:19.808Z,"10km S of Volcano, Hawaii",earthquake
2014-06-08T13:02:11.800Z,19.4067,-155.6318,3.5,0.7,Md,,144,0.00898315,0.07,hv,hv60709716,2014-06-11T20:34:24.090Z,"25km ESE of Honaunau-Napoopoo, Hawaii",earthquake
2014-06-08T13:03:04.500Z,19.408,-155.638,3.7,0.8,Md,,154.8,0.00898315,0.05,hv,hv60709721,2014-06-11T20:48:41.883Z,"24km ESE of Honaunau-Napoopoo, Hawaii",earthquake
2014-06-08T13:53:30.100Z,19.3533,-155.2342,30.9,1.7,Md,,57.6,0.01796631,0.1,hv,hv60709731,2014-06-11T22:22:47.283Z,"8km S of Volcano, Hawaii",earthquake
2014-06-08T15:29:29.900Z,19.4093,-155.6372,3.6,1.2,Md,,151.2,0.00898315,0.08,hv,hv60709756,2014-06-11T20:43:05.227Z,"24km ESE of Honaunau-Napoopoo, Hawaii",earthquake
2014-06-08T16:19:44.700Z,19.3713,-155.2815,2.8,2.2,Ml,,61.2,0.01796631,0.08,hv,hv60709766,2014-06-10T01:00:29.318Z,"8km SW of Volcano, Hawaii",earthquake
2014-06-08T17:11:30.300Z,19.4198,-155.2748,2.4,1.7,Ml,,68.4,0.00898315,0.13,hv,hv60709786,2014-06-08T17:17:15.081Z,"4km WSW of Volcano, Hawaii",earthquake
2014-06-09T01:54:58.700Z,19.3247,-155.122,7.9,1.5,Md,,136.8,0.03593261,0.1,hv,hv60709946,2014-06-10T01:53:50.355Z,"16km SE of Volcano, Hawaii",earthquake
2014-06-09T09:07:02.700Z,19.9208,-155.3847,12.6,1.7,Md,,162,0.05389892,0.18,hv,hv60710106,2014-06-10T02:20:18.229Z,"20km SSE of Honoka'a, Hawaii",earthquake
2014-06-09T14:13:02.700Z,19.4965,-155.254,5.1,1.9,Ml,,331.2,0.07186522,0.39,hv,hv60710241,2014-06-09T14:18:51.207Z,"7km NNW of Volcano, Hawaii",earthquake
2014-06-10T01:35:50.700Z,19.47,-155.5828,3.1,0.6,Md,,187.2,0,0.03,hv,hv60710576,2014-06-10T02:32:59.755Z,"29km E of Honaunau-Napoopoo, Hawaii",earthquake
2014-06-10T02:24:12.100Z,19.1983,-155.3238,43.2,1.9,Md,,223.2,0.08084838,0.09,hv,hv60710586,2014-06-10T02:55:38.318Z,"16km E of Pahala, Hawaii",earthquake
2014-06-10T05:26:35.300Z,19.9463,-155.3722,13.8,1.7,Md,,190.8,0.06288207,0.15,hv,hv60710716,2014-06-10T20:45:08.772Z,"18km SE of Honoka'a, Hawaii",earthquake
2014-06-10T05:55:57.700Z,19.4048,-155.2815,1.2,1.8,Ml,,36,0.00898315,0.1,hv,hv60710731,2014-06-11T19:03:28.741Z,"5km WSW of Volcano, Hawaii",earthquake
2014-06-10T06:31:12.200Z,19.4558,-155.5283,17.6,1.4,Md,,54,0.04491576,0.16,hv,hv60710746,2014-06-10T22:02:22.361Z,"28km N of Pahala, Hawaii",earthquake
2014-06-10T06:46:19.700Z,19.4052,-155.2773,1.6,1.6,Ml,,46.8,0.00898315,0.08,hv,hv60710756,2014-06-11T22:00:24.806Z,"5km SW of Volcano, Hawaii",earthquake
2014-06-10T12:32:10.100Z,19.4215,-155.3167,5.2,1.6,Ml,,82.8,0.01796631,0.1,hv,hv60710971,2014-06-11T21:43:02.871Z,"8km W of Volcano, Hawaii",earthquake
2014-06-10T12:45:56.000Z,19.4197,-155.3187,4.6,1.7,Ml,,64.8,0.01796631,0.08,hv,hv60710981,2014-06-11T20:55:52.696Z,"8km W of Volcano, Hawaii",earthquake
2014-06-10T18:48:01.300Z,19.3028,-155.3962,32.2,1.7,Md,,86.4,0.03593261,0.11,hv,hv60711116,2014-06-11T20:38:59.638Z,"13km NE of Pahala, Hawaii",earthquake
2014-06-10T21:26:04.100Z,19.378,-155.2345,1.3,1.9,ml,,93.59999251,0.008983153,0.09,hv,hv60711196,2014-06-11T19:01:54.000Z,"5km S of Volcano, Hawaii",earthquake
2014-06-11T03:17:07.600Z,19.3712,-155.2853,2.5,1.2,Md,,57.6,0.01796631,0.08,hv,hv60711426,2014-06-11T20:21:57.677Z,"8km SW of Volcano, Hawaii",earthquake
2014-06-11T16:23:41.500Z,19.3918,-155.0462,3,1.1,Md,,154.8,0.02694946,0.1,hv,hv60711706,2014-06-11T19:55:34.689Z,"13km SSE of Fern Acres, Hawaii",earthquake
2014-06-12T06:21:47.000Z,19.4273,-155.3103,4.7,2,Ml,,86.4,0.01796631,0.06,hv,hv60712016,2014-06-12T18:51:22.366Z,"7km W of Volcano, Hawaii",earthquake
2014-06-12T09:42:59.500Z,19.3568,-155.6245,1.9,0.9,Md,,90,0.03593261,0.11,hv,hv60712101,2014-06-13T23:03:28.259Z,"22km NW of Pahala, Hawaii",earthquake
2014-06-12T10:12:13.800Z,19.1642,-155.684,7.9,1.6,Md,,169.2,0.07186522,0.18,hv,hv60712111,2014-06-13T22:37:28.429Z,"13km NE of Hawaiian Ocean View, Hawaii",earthquake
2014-06-12T10:14:53.600Z,19.406,-155.0522,4.5,1.1,Md,,144,0.01796631,0.09,hv,hv60712116,2014-06-13T23:29:24.384Z,"12km SSE of Fern Acres, Hawaii",earthquake
2014-06-12T12:13:54.400Z,19.4695,-155.5903,0.9,0.5,Md,,129.6,0.00898315,0.06,hv,hv60712161,2014-06-12T18:43:45.479Z,"Hawaii region, Hawaii",earthquake
2014-06-12T13:08:36.600Z,19.4658,-154.897,3,2.6,Ml,,259.2,0.02694946,0.03,hv,hv60712171,2014-09-12T15:47:18.000Z,"2km ESE of Leilani Estates, Hawaii",earthquake
2014-06-12T14:39:45.000Z,19.3762,-155.229,30.4,1.6,Md,,46.8,0.00898315,0.11,hv,hv60712206,2014-06-13T23:56:52.531Z,"6km S of Volcano, Hawaii",earthquake
